method,iteration,beta,accuracy,imitation_error,dataset_size,seed,evaluation_fold,training_seconds,rollout_seconds,evaluation_seconds,elapsed_seconds
no_structure,0,1.0,0.74132432939411,0.25867567060589003,41679,1,8,6.332977500000197,0.0,0.07693950000066252,12.737465799998972
structured_bc,1,1.0,0.7749015194147439,0.22509848058525606,41679,1,8,6.311746800000037,0.0,2.107022099999085,21.158765599999242
dagger,2,0.0,0.7915963233914838,0.20840367660851622,83358,1,8,11.259485999999015,16.221729400000186,1.9352879999987636,50.576290199998766
dagger,3,0.0,0.7938473081973363,0.2061526918026637,125037,1,8,13.641089299999294,15.784754500000417,2.0925994999997783,82.09579669999948
dagger,4,0.0,0.8000375164134309,0.1999624835865691,166716,1,8,18.08937259999948,16.264422600001126,2.0415499999999156,118.49226839999938
dagger,5,0.0,0.7979741136747327,0.2020258863252673,208395,1,8,23.49667579999914,16.309564299999693,1.9382802999989508,160.23835789999976
