method,iteration,beta,accuracy,imitation_error,dataset_size,seed,query_strategy,query_budget,remaining_queries,visited_states_this_iteration,cumulative_visited_states,initial_labels,queries_this_iteration,cumulative_queries,total_labels_used,evaluation_fold,training_seconds,rollout_seconds,evaluation_seconds,elapsed_seconds
no_structure,0,1.0,0.7366783352781019,0.2633216647218981,47010,2,periodic,10000,10000,0,0,47010,0,0,47010,9,14.515026099999886,0.0,0.07385709999925893,19.877122300000337
structured_bc,1,1.0,0.7627382341501361,0.23726176584986391,47010,2,periodic,10000,10000,0,0,47010,0,0,47010,9,11.488313100000596,0.0,1.8803123999996387,33.24699320000036
dagger,2,0.0,0.765071956437184,0.23492804356281605,51711,2,periodic,10000,5299,47010,47010,47010,4701,4701,51711,9,14.567998200000147,18.79081060000044,1.8377753000004304,68.44555690000016
dagger,3,0.0,0.7695449241540256,0.23045507584597436,56412,2,periodic,10000,598,47010,94020,47010,4701,9402,56412,9,16.31589769999937,18.022401700000046,1.8274732999998378,104.61265149999963
dagger,4,0.0,0.7666277712952159,0.23337222870478413,57010,2,periodic,10000,0,47010,141030,47010,598,10000,57010,9,14.635299199999281,18.04111390000071,1.8470690999993167,139.1370955000002
dagger,5,0.0,0.7666277712952159,0.23337222870478413,57010,2,periodic,10000,0,47010,188040,47010,0,10000,57010,9,1.2000000424450263e-06,17.74790380000013,1.9031297999999879,158.78902629999993
