method,iteration,beta,accuracy,imitation_error,dataset_size,seed,evaluation_fold,training_seconds,rollout_seconds,evaluation_seconds,elapsed_seconds
no_structure,0,1.0,0.7598949540423936,0.2401050459576064,41679,0,8,8.554681300000084,0.0,0.03975510000054783,11.98780380000062
structured_bc,1,1.0,0.7807165634965297,0.21928343650347026,41679,0,8,11.509163499998976,0.0,2.0920895999988716,25.589887300000555
dagger,2,0.0,0.8073532170324517,0.19264678296754834,83358,0,8,18.28177020000112,14.861103600000206,1.0322438000002876,59.76599390000047
dagger,3,0.0,0.809979365972613,0.190020634027387,125037,0,8,24.85905830000047,8.651787299999341,1.980419699999402,95.25779739999962
dagger,4,0.0,0.8126055149127743,0.18739448508722567,166716,0,8,22.67759280000064,12.205724700001156,1.0537908999995125,131.19608490000064
dagger,5,0.0,0.812980679047083,0.18701932095291696,208395,0,8,30.097103800000696,9.355988999999681,2.0193300999999337,172.6717478999999
