method,iteration,beta,accuracy,imitation_error,dataset_size,seed,query_strategy,query_budget,remaining_queries,visited_states_this_iteration,cumulative_visited_states,initial_labels,queries_this_iteration,cumulative_queries,total_labels_used,evaluation_fold,training_seconds,rollout_seconds,evaluation_seconds,elapsed_seconds
no_structure,0,1.0,0.7323998444185142,0.26760015558148575,47010,1,standard,5000,5000,0,0,47010,0,0,47010,9,11.18564030000016,0.0,0.03401740000026621,14.85369879999962
structured_bc,1,1.0,0.7627382341501361,0.23726176584986391,47010,1,standard,5000,5000,0,0,47010,0,0,47010,9,8.832333899999867,0.0,1.0457700999995723,24.732702000000245
dagger,2,0.0,0.7677946324387398,0.2322053675612602,52010,1,standard,5000,0,47010,47010,47010,5000,5000,52010,9,9.309886699999879,9.91317489999983,1.035935399999289,44.99229389999982
dagger,3,0.0,0.7677946324387398,0.2322053675612602,52010,1,standard,5000,0,47010,94020,47010,0,5000,52010,9,1.8999999156221747e-06,9.826180699999895,1.0574173999993945,55.87996359999943
dagger,4,0.0,0.7677946324387398,0.2322053675612602,52010,1,standard,5000,0,47010,141030,47010,0,5000,52010,9,1.8000000636675395e-06,9.760078299999805,1.0591968999997334,66.69982040000014
dagger,5,0.0,0.7677946324387398,0.2322053675612602,52010,1,standard,5000,0,47010,188040,47010,0,5000,52010,9,1.600000359758269e-06,9.766933900000367,0.9783291000003373,77.44568069999968
